key,name,description,externalId,timeSeriesType,assetName,facility,assetDescription,isString,isStep,pi_tag,pi_pointId,pi_sourceTag,pi_pointSource,pi_archiving,engunits,asset_externalId,sourceId,source
pi:160253,23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-1 Non Directional Earth Fault (trip Io>),VAL_23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-1 Non Directional Earth Fault (trip Io>),FALSE,FALSE,VAL_23-KA-9101-M01_OC_low_stage_residual_NEF1low:VALUE,160253,,VLH_PCN5,1,,23-KA-9101-M01,pi:160253,akerbp
pi:160242,23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,"PH (SwitchGear) MV-COMP.M. FEEDER/ MCB failure - Motor, Tripping",VAL_23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,PI,23-KA-9101-M01,,"PH (SwitchGear) MV-COMP.M. FEEDER/ MCB failure - Motor, Tripping",FALSE,FALSE,VAL_23-KA-9101-M01_MCB_failure-Motor_Tripping:VALUE,160242,,VLH_PCN5,1,,23-KA-9101-M01,pi:160242,akerbp
pi:160558,23-LY-92529_Outputs_gasLevel:VALUE,PH (Profiler) % Scaled Level Output for Level A or Gas,VAL_23-LY-92529_Outputs_gasLevel:VALUE,PI,23-LE-92529,,PH (Profiler) % Scaled Level Output for Level A or Gas,FALSE,FALSE,VAL_23-LY-92529_Outputs_gasLevel:VALUE,160558,,VLH_PCN5,1,%,23-LE-92529,pi:160558,akerbp
pi:161015,23-YA-96105-02:Z.X.Value,PH 1stStg Comp 1 JournBRG DE,VAL_23-YA-96105-02:Z.X.Value,PI,23,,PH 1stStg Comp 1 JournBRG DE,FALSE,FALSE,VAL_23-YA-96105-02:Z.X.Value,161015,,LAB-WAS-VAL,1,,23,pi:161015,akerbp
pi:163656,45-TT-92508:X.Value,PH 1stStgSuctClr CoolMed Out,VAL_45-TT-92508:X.Value,PI,45-TT-92508,,PH 1stStgSuctClr CoolMed Out,FALSE,FALSE,VAL_45-TT-92508:X.Value,163656,,VLH_PCN1,1,,45-TT-92508,pi:163656,akerbp
pi:160154,23-FE-9106-39:X.Value,PH 1st Stg Lube Oil Heater Running,VAL_23-FE-9106-39:X.Value,PI,23-FE-9106-39,,PH 1st Stg Lube Oil Heater Running,FALSE,FALSE,VAL_23-FE-9106-39:X.Value,160154,,VLH_PCN1,1,,23-FE-9106-39,pi:160154,akerbp
pi:160035,23_FIC_92543_06:Z.X.Value,PH 1stStgComp AntSrg Limit 1 PV,VAL_23_FIC_92543_06:Z.X.Value,PI,23-FIC-92543,,PH 1stStgComp AntSrg Limit 1 PV,FALSE,FALSE,VAL_23_FIC_92543_06:Z.X.Value,160035,,VLH_PCN1,1,,23-FIC-92543,pi:160035,akerbp
pi:160263,23-KA-9101-M01_Winding_Temperature_W1:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_Winding_Temperature_W1:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_Winding_Temperature_W1:VALUE,160263,,VLH_PCN5,1,degC,23-KA-9101-M01,pi:160263,akerbp
pi:161066,23-ZA-96107-01:Z.X.Value,PH 1stStg Comp Schaft Axial,VAL_23-ZA-96107-01:Z.X.Value,PI,23,,PH 1stStg Comp Schaft Axial,FALSE,FALSE,VAL_23-ZA-96107-01:Z.X.Value,161066,,LAB-WAS-VAL,1,,23,pi:161066,akerbp
pi:160828,23-TIC-96147:Control Module:BA,PH 1stStg Comp Seal Gas Auto,VAL_23-TIC-96147:Control Module:BA,PI,23-TIC-96147,,PH 1stStg Comp Seal Gas Auto,FALSE,FALSE,VAL_23-TIC-96147:Control Module:BA,160828,,VLH_PCN1,1,-,23-TIC-96147,pi:160828,akerbp
pi:160183,23-FT-92521:X.Value,PH 1stStgSuctScrubber Liq Out,VAL_23-FT-92521:X.Value,PI,23-FT-92521,,PH 1stStgSuctScrubber Liq Out,FALSE,FALSE,VAL_23-FT-92521:X.Value,160183,,VLH_PCN1,1,,23-FT-92521,pi:160183,akerbp
pi:160498,23-LIC-92521:MODE,PH 1stStgSuctScrubber Level Mode,VAL_23-LIC-92521:MODE,PI,23-LIC-92521,,PH 1stStgSuctScrubber Level Mode,TRUE,FALSE,VAL_23-LIC-92521:MODE,160498,,C,1,,23-LIC-92521,pi:160498,akerbp
pi:160495,23-LIC-92521:Control Module:PI,PH 1stStgSuctScrubber Level Integral time,VAL_23-LIC-92521:Control Module:PI,PI,23-LIC-92521,,PH 1stStgSuctScrubber Level Integral time,FALSE,FALSE,VAL_23-LIC-92521:Control Module:PI,160495,,VLH_PCN1,1,s,23-LIC-92521,pi:160495,akerbp
pi:160790,23-TIC-92604:Z.X.Value,PH 1stStgDiscCool Gas Out Measured Value,VAL_23-TIC-92604:Z.X.Value,PI,23-TIC-92604,,PH 1stStgDiscCool Gas Out Measured Value,FALSE,FALSE,VAL_23-TIC-92604:Z.X.Value,160790,,LAB-WAS-VAL800,1,degC,23-TIC-92604,pi:160790,akerbp
pi:160932,23-TT-96181:Z.X2.Value,PH 1st Stg Oil System Header,VAL_23-TT-96181:Z.X2.Value,PI,23-TT-96181-02,,PH 1st Stg Oil System Header,FALSE,FALSE,VAL_23-TT-96181:Z.X2.Value,160932,,VLH_PCN1,1,,23-TT-96181-02,pi:160932,akerbp
pi:160271,23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,PH Truck in Service,VAL_23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,PI,23-KA-9101-M01,,PH Truck in Service,FALSE,FALSE,VAL_23-KA-9101-M01-EL:XS.CoreStatus.Xservice.Signal.Value,160271,,VLH_PCN1,1,,23-KA-9101-M01,pi:160271,akerbp
pi:160266,23-KA-9101-M01-39B:X.Value,PH 1st Stage Compressor Motor Running,VAL_23-KA-9101-M01-39B:X.Value,PI,23-KA-9101-M01-39B,,PH 1st Stage Compressor Motor Running,FALSE,FALSE,VAL_23-KA-9101-M01-39B:X.Value,160266,,VLH_PCN1,1,,23-KA-9101-M01-39B,pi:160266,akerbp
pi:160774,23-TIC-92504:Control Module:BA,PH 1stStgSuctCool Gas Out Auto,VAL_23-TIC-92504:Control Module:BA,PI,23-TIC-92504,,PH 1stStgSuctCool Gas Out Auto,FALSE,FALSE,VAL_23-TIC-92504:Control Module:BA,160774,,VLH_PCN1,1,-,23-TIC-92504,pi:160774,akerbp
pi:160221,23-KA-9101_EPE:VALUE,PH (CBM) 1st Stage ExpCompr Poly Eff,VAL_23-KA-9101_EPE:VALUE,PI,23-KA-9101,,PH (CBM) 1st Stage ExpCompr Poly Eff,FALSE,FALSE,VAL_23-KA-9101_EPE:VALUE,160221,,VLH_PCN5,1,,23-KA-9101,pi:160221,akerbp
pi:160078,23_PIC_92538_08:Z.X.Value,PH 1stStgComp STV Perf Limit 2 PV,VAL_23_PIC_92538_08:Z.X.Value,PI,23-PIC-92538,,PH 1stStgComp STV Perf Limit 2 PV,FALSE,FALSE,VAL_23_PIC_92538_08:Z.X.Value,160078,,VLH_PCN1,1,,23-PIC-92538,pi:160078,akerbp
pi:160931,23-TT-96181:Z.X1.Value,PH 1st Stg Oil System Header,VAL_23-TT-96181:Z.X1.Value,PI,23-TT-96181-01,,PH 1st Stg Oil System Header,FALSE,FALSE,VAL_23-TT-96181:Z.X1.Value,160931,,VLH_PCN1,1,,23-TT-96181-01,pi:160931,akerbp
pi:161071,23-ZA-96121-03:Z.X.Value,PH 1stStg Gear Schaft Axial,VAL_23-ZA-96121-03:Z.X.Value,PI,23,,PH 1stStg Gear Schaft Axial,FALSE,FALSE,VAL_23-ZA-96121-03:Z.X.Value,161071,,LAB-WAS-VAL,1,,23,pi:161071,akerbp
pi:160830,23-TIC-96147:Control Module:PD,PH 1stStg Comp Seal Gas Derivate time,VAL_23-TIC-96147:Control Module:PD,PI,23-TIC-96147,,PH 1stStg Comp Seal Gas Derivate time,FALSE,FALSE,VAL_23-TIC-96147:Control Module:PD,160830,,VLH_PCN1,1,s,23-TIC-96147,pi:160830,akerbp
pi:160993,23-VA-9110-M01:Z.Y.Value,PH 1stStgComp Oil Mist Fan,VAL_23-VA-9110-M01:Z.Y.Value,PI,23-VA-9110-M01,,PH 1stStgComp Oil Mist Fan,FALSE,FALSE,VAL_23-VA-9110-M01:Z.Y.Value,160993,,VLH_PCN1,1,,23-VA-9110-M01,pi:160993,akerbp
pi:160579,23-NY-96144-04:VALUE,PH (CBM) Phase A Positive NQN,VAL_23-NY-96144-04:VALUE,PI,23-NY-96144,,PH (CBM) Phase A Positive NQN,FALSE,FALSE,VAL_23-NY-96144-04:VALUE,160579,,VLH_PCN5,1,-,23-NY-96144,pi:160579,akerbp
pi:160036,23_FIC_92543_07:Z.X.Value,PH 1stStgComp AntSrg Limit 1 SP,VAL_23_FIC_92543_07:Z.X.Value,PI,23-FIC-92543,,PH 1stStgComp AntSrg Limit 1 SP,FALSE,FALSE,VAL_23_FIC_92543_07:Z.X.Value,160036,,VLH_PCN1,1,,23-FIC-92543,pi:160036,akerbp
pi:160704,23-PT-92540:X.Value,PH 1st Stg Comp Suction,VAL_23-PT-92540:X.Value,PI,23-PT-92540,,PH 1st Stg Comp Suction,FALSE,FALSE,VAL_23-PT-92540:X.Value,160704,,VLH_PCN1,1,barg,23-PT-92540,pi:160704,akerbp
pi:160633,23-PDT-92602:X.Value,PH 1st Stg Disch Gas Coolers,VAL_23-PDT-92602:X.Value,PI,23-PDT-92602,,PH 1st Stg Disch Gas Coolers,FALSE,FALSE,VAL_23-PDT-92602:X.Value,160633,,VLH_PCN1,1,,23-PDT-92602,pi:160633,akerbp
pi:161068,23-ZA-96107-03:Z.X.Value,PH 1stStg Comp Schaft Axial,VAL_23-ZA-96107-03:Z.X.Value,PI,23,,PH 1stStg Comp Schaft Axial,FALSE,FALSE,VAL_23-ZA-96107-03:Z.X.Value,161068,,LAB-WAS-VAL,1,,23,pi:161068,akerbp
pi:161016,23-YA-96106-01:Z.X.Value,PH 1stStg Comp1 Journ BRG NDE,VAL_23-YA-96106-01:Z.X.Value,PI,23,,PH 1stStg Comp1 Journ BRG NDE,FALSE,FALSE,VAL_23-YA-96106-01:Z.X.Value,161016,,LAB-WAS-VAL,1,,23,pi:161016,akerbp
pi:160241,23-KA-9101-M01_Internal_Relay_Fault:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/  IRF error REM543 (internal relay fault),VAL_23-KA-9101-M01_Internal_Relay_Fault:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/  IRF error REM543 (internal relay fault),FALSE,FALSE,VAL_23-KA-9101-M01_Internal_Relay_Fault:VALUE,160241,,VLH_PCN5,1,,23-KA-9101-M01,pi:160241,akerbp
pi:160268,23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,PH Common Alarm,VAL_23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,PI,23-KA-9101-M01,,PH Common Alarm,FALSE,FALSE,VAL_23-KA-9101-M01-EL:XS.Alarms.Alarm1.Signal.Value,160268,,VLH_PCN1,1,,23-KA-9101-M01,pi:160268,akerbp
pi:160208,23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStg Comp Encl Cooling UnitB,VAL_23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,PI,23-GK-9107B-M01,,PH 1stStg Comp Encl Cooling UnitB,FALSE,FALSE,VAL_23-GK-9107B-M01-EL:XS.MeasuredValues.CurrentL2.Value.Value,160208,,VLH_PCN1,1,,23-GK-9107B-M01,pi:160208,akerbp
pi:160544,23-LY-92529_DensityBands_01gasUL:VALUE,PH (Profiler) Density Band 6 Upper Limit (GAS),VAL_23-LY-92529_DensityBands_01gasUL:VALUE,PI,23-LE-92529,,PH (Profiler) Density Band 6 Upper Limit (GAS),FALSE,FALSE,VAL_23-LY-92529_DensityBands_01gasUL:VALUE,160544,,VLH_PCN5,1,Kg/m3,23-LE-92529,pi:160544,akerbp
pi:160698,23-PT-92521:X.Value,PH 1stStgSuctScrubber,VAL_23-PT-92521:X.Value,PI,23-PT-92521,,PH 1stStgSuctScrubber,FALSE,FALSE,VAL_23-PT-92521:X.Value,160698,,VLH_PCN1,1,,23-PT-92521,pi:160698,akerbp
pi:160582,23-NY-96144-07:VALUE,PH (CBM) Phase A Negative Qmax,VAL_23-NY-96144-07:VALUE,PI,23-NY-96144,,PH (CBM) Phase A Negative Qmax,FALSE,FALSE,VAL_23-NY-96144-07:VALUE,160582,,VLH_PCN5,1,mV,23-NY-96144,pi:160582,akerbp
pi:160264,23-KA-9101-M01-36A:X.Value,PH Common Trip,VAL_23-KA-9101-M01-36A:X.Value,PI,23-KA-9101-M01-36A,,PH Common Trip,FALSE,FALSE,VAL_23-KA-9101-M01-36A:X.Value,160264,,VLH_PCN1,1,,23-KA-9101-M01-36A,pi:160264,akerbp
pi:160172,23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,PH 1stStg Seal Gas Heater,VAL_23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,PI,23-FE-9122,,PH 1stStg Seal Gas Heater,FALSE,FALSE,VAL_23-FE-9122-H01-F-EL:XS.MeasuredValues.CurrentL2.Value.Value,160172,,VLH_PCN1,1,,23-FE-9122,pi:160172,akerbp
pi:160778,23-TIC-92504:Control Module:PP,PH 1stStgSuctCool Gas Out Gain,VAL_23-TIC-92504:Control Module:PP,PI,23-TIC-92504,,PH 1stStgSuctCool Gas Out Gain,FALSE,FALSE,VAL_23-TIC-92504:Control Module:PP,160778,,VLH_PCN1,1,-,23-TIC-92504,pi:160778,akerbp
pi:160834,23-TIC-96147:MODE,PH 1stStg Comp Seal Gas Mode,VAL_23-TIC-96147:MODE,PI,23-TIC-96147,,PH 1stStg Comp Seal Gas Mode,TRUE,FALSE,VAL_23-TIC-96147:MODE,160834,,C,1,,23-TIC-96147,pi:160834,akerbp
pi:160723,23-PT-96150:Z.X2.Value,PH 1st Stg Inner Seal NDE,VAL_23-PT-96150:Z.X2.Value,PI,23-PT-96150-02,,PH 1st Stg Inner Seal NDE,FALSE,FALSE,VAL_23-PT-96150:Z.X2.Value,160723,,VLH_PCN1,1,,23-PT-96150-02,pi:160723,akerbp
pi:163582,45-PT-92608:X.Value,PH 1stStgDiscCool CM Out,VAL_45-PT-92608:X.Value,PI,45-PT-92608,,PH 1stStgDiscCool CM Out,FALSE,FALSE,VAL_45-PT-92608:X.Value,163582,,VLH_PCN1,1,,45-PT-92608,pi:163582,akerbp
pi:160646,23-PDT-96155:X.Value,PH 1st Stg Comp SEP. Gas Filter,VAL_23-PDT-96155:X.Value,PI,23-PDT-96155,,PH 1st Stg Comp SEP. Gas Filter,FALSE,FALSE,VAL_23-PDT-96155:X.Value,160646,,VLH_PCN1,1,,23-PDT-96155,pi:160646,akerbp
pi:160631,23-PDT-92534:X.Value,PH 1stStgComp Suction,VAL_23-PDT-92534:X.Value,PI,23-PDT-92534,,PH 1stStgComp Suction,FALSE,FALSE,VAL_23-PDT-92534:X.Value,160631,,VLH_PCN1,1,mbar,23-PDT-92534,pi:160631,akerbp
pi:160583,23-NY-96144-08:VALUE,PH (CBM) Phase B Negative Qmax,VAL_23-NY-96144-08:VALUE,PI,23-NY-96144,,PH (CBM) Phase B Negative Qmax,FALSE,FALSE,VAL_23-NY-96144-08:VALUE,160583,,VLH_PCN5,1,mV,23-NY-96144,pi:160583,akerbp
pi:160573,23-LY-92529_SILch0_SC0_TYPSP:VALUE,PH (Profiler) Shutdown Channel 0 - Tube y Position Setpoint,VAL_23-LY-92529_SILch0_SC0_TYPSP:VALUE,PI,23-LE-92529,,PH (Profiler) Shutdown Channel 0 - Tube y Position Setpoint,FALSE,FALSE,VAL_23-LY-92529_SILch0_SC0_TYPSP:VALUE,160573,,VLH_PCN5,1,,23-LE-92529,pi:160573,akerbp
pi:160669,23-PIC-96153:Control Module:PP,PH 1stStg Comp Inner Seal Gain,VAL_23-PIC-96153:Control Module:PP,PI,23-PIC-96153,,PH 1stStg Comp Inner Seal Gain,FALSE,FALSE,VAL_23-PIC-96153:Control Module:PP,160669,,VLH_PCN1,1,-,23-PIC-96153,pi:160669,akerbp
pi:160561,23-LY-92529_Outputs_waterLevel:VALUE,PH (Profiler) % Scaled Level Output for Level E or Water,VAL_23-LY-92529_Outputs_waterLevel:VALUE,PI,23-LE-92529,,PH (Profiler) % Scaled Level Output for Level E or Water,FALSE,FALSE,VAL_23-LY-92529_Outputs_waterLevel:VALUE,160561,,VLH_PCN5,1,%,23-LE-92529,pi:160561,akerbp
pi:160781,23-TIC-92504:Z.X.Value,PH 1stStgSuctCool Gas Out Measured Value,VAL_23-TIC-92504:Z.X.Value,PI,23-TIC-92504,,PH 1stStgSuctCool Gas Out Measured Value,FALSE,FALSE,VAL_23-TIC-92504:Z.X.Value,160781,,VLH_PCN1,1,degC,23-TIC-92504,pi:160781,akerbp
pi:160831,23-TIC-96147:Control Module:PI,PH 1stStg Comp Seal Gas Integral time,VAL_23-TIC-96147:Control Module:PI,PI,23-TIC-96147,,PH 1stStg Comp Seal Gas Integral time,FALSE,FALSE,VAL_23-TIC-96147:Control Module:PI,160831,,VLH_PCN1,1,s,23-TIC-96147,pi:160831,akerbp
pi:160224,23-KA-9101_ESP:VALUE,PH (CBM) 1st Stage ExpShaft Power,VAL_23-KA-9101_ESP:VALUE,PI,23-KA-9101,,PH (CBM) 1st Stage ExpShaft Power,FALSE,FALSE,VAL_23-KA-9101_ESP:VALUE,160224,,VLH_PCN5,1,kw,23-KA-9101,pi:160224,akerbp
pi:163373,45-FT-92506:X.Value,PH 1stStgSuctCool CoolMed In,VAL_45-FT-92506:X.Value,PI,45-FT-92506,,PH 1stStgSuctCool CoolMed In,FALSE,FALSE,VAL_45-FT-92506:X.Value,163373,,VLH_PCN1,1,,45-FT-92506,pi:163373,akerbp
pi:160250,23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-3  Non Directional Earth Fault (trip Io>>>),VAL_23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ 51-3  Non Directional Earth Fault (trip Io>>>),FALSE,FALSE,VAL_23-KA-9101-M01_OC_instantaneous_residual_NEF1inst:VALUE,160250,,VLH_PCN5,1,,23-KA-9101-M01,pi:160250,akerbp
pi:160207,23-GK-9107B-M01:Z.Y.Value,PH 1stStg Comp Encl Cooling UnitB,VAL_23-GK-9107B-M01:Z.Y.Value,PI,23-GK-9107B-M01,,PH 1stStg Comp Encl Cooling UnitB,FALSE,FALSE,VAL_23-GK-9107B-M01:Z.Y.Value,160207,,VLH_PCN1,1,,23-GK-9107B-M01,pi:160207,akerbp
pi:160232,23-KA-9101-M01_CB_Mechanical_Fault:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ CB Mechanical Fault,VAL_23-KA-9101-M01_CB_Mechanical_Fault:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ CB Mechanical Fault,FALSE,FALSE,VAL_23-KA-9101-M01_CB_Mechanical_Fault:VALUE,160232,,VLH_PCN5,1,,23-KA-9101-M01,pi:160232,akerbp
pi:160037,23_FIC_92543_08:Z.X.Value,PH 1stStgComp AntSrg Limit 2 PV,VAL_23_FIC_92543_08:Z.X.Value,PI,23-FIC-92543,,PH 1stStgComp AntSrg Limit 2 PV,FALSE,FALSE,VAL_23_FIC_92543_08:Z.X.Value,160037,,VLH_PCN1,1,,23-FIC-92543,pi:160037,akerbp
pi:160249,23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ 50/51B-protection (trip 3I>>>),VAL_23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ 50/51B-protection (trip 3I>>>),FALSE,FALSE,VAL_23-KA-9101-M01_OC_instantaneous_NOC3inst:VALUE,160249,,VLH_PCN5,1,,23-KA-9101-M01,pi:160249,akerbp
pi:161002,23-XA-96108-A:Z.X.Value,PH 1stStg KEYPH Comp Shaft,VAL_23-XA-96108-A:Z.X.Value,PI,23,,PH 1stStg KEYPH Comp Shaft,FALSE,FALSE,VAL_23-XA-96108-A:Z.X.Value,161002,,LAB-WAS-VAL,1,,23,pi:161002,akerbp
pi:160233,23-KA-9101-M01_CB_multiple_plug_out:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ CB multiple plug out,VAL_23-KA-9101-M01_CB_multiple_plug_out:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ CB multiple plug out,FALSE,FALSE,VAL_23-KA-9101-M01_CB_multiple_plug_out:VALUE,160233,,VLH_PCN5,1,,23-KA-9101-M01,pi:160233,akerbp
pi:160039,23_FIC_92543_11:Z.X.Value,PH Surge Counter,VAL_23_FIC_92543_11:Z.X.Value,PI,23-FIC-92543,,PH Surge Counter,FALSE,FALSE,VAL_23_FIC_92543_11:Z.X.Value,160039,,VLH_PCN1,1,,23-FIC-92543,pi:160039,akerbp
pi:160733,23-PT-96186-03:X.Value,PH 1st Stg Lube Lube Oil Header,VAL_23-PT-96186-03:X.Value,PI,23-PT-96186-03,,PH 1st Stg Lube Lube Oil Header,FALSE,FALSE,VAL_23-PT-96186-03:X.Value,160733,,VLH_PCN1,1,,23-PT-96186-03,pi:160733,akerbp
pi:160205,23-GK-9107A-M01:Z.Y.Value,PH 1stStg Comp Encl Cooling UnitA,VAL_23-GK-9107A-M01:Z.Y.Value,PI,23-GK-9107A-M01,,PH 1stStg Comp Encl Cooling UnitA,FALSE,FALSE,VAL_23-GK-9107A-M01:Z.Y.Value,160205,,VLH_PCN1,1,,23-GK-9107A-M01,pi:160205,akerbp
pi:160246,23-KA-9101-M01_Number_of_CB_Operations:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ Number of CB Operations,VAL_23-KA-9101-M01_Number_of_CB_Operations:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ Number of CB Operations,FALSE,FALSE,VAL_23-KA-9101-M01_Number_of_CB_Operations:VALUE,160246,,VLH_PCN5,1,,23-KA-9101-M01,pi:160246,akerbp
pi:160240,23-KA-9101-M01_Interlock_active:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_Interlock_active:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_Interlock_active:VALUE,160240,,VLH_PCN5,1,,23-KA-9101-M01,pi:160240,akerbp
pi:160230,23-KA-9101-M01:Z.Y.Value,PH 1stStg Comp Driving Mtr,VAL_23-KA-9101-M01:Z.Y.Value,PI,23-KA-9101-M01,,PH 1stStg Comp Driving Mtr,FALSE,FALSE,VAL_23-KA-9101-M01:Z.Y.Value,160230,,VLH_PCN1,1,,23-KA-9101-M01,pi:160230,akerbp
pi:160564,23-LY-92529_Setpoints_SP_gasHi:VALUE,PH (Profiler) Gas deadband high setpoint,VAL_23-LY-92529_Setpoints_SP_gasHi:VALUE,PI,23-LE-92529,,PH (Profiler) Gas deadband high setpoint,FALSE,FALSE,VAL_23-LY-92529_Setpoints_SP_gasHi:VALUE,160564,,VLH_PCN5,1,Kg/m3,23-LE-92529,pi:160564,akerbp
pi:160562,23-LY-92529_Setpoints_SP_emulsionHi:VALUE,PH (Profiler) Emulsion deadband high setpoint,VAL_23-LY-92529_Setpoints_SP_emulsionHi:VALUE,PI,23-LE-92529,,PH (Profiler) Emulsion deadband high setpoint,FALSE,FALSE,VAL_23-LY-92529_Setpoints_SP_emulsionHi:VALUE,160562,,VLH_PCN5,1,Kg/m3,23-LE-92529,pi:160562,akerbp
pi:160245,23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ motor winding warning,VAL_23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ motor winding warning,FALSE,FALSE,VAL_23-KA-9101-M01_Motor_Winding_Temp_Warning:VALUE,160245,,VLH_PCN5,1,,23-KA-9101-M01,pi:160245,akerbp
pi:160784,23-TIC-92604:Control Module:BX,PH 1stStgDiscCool Gas Out External,VAL_23-TIC-92604:Control Module:BX,PI,23-TIC-92604,,PH 1stStgDiscCool Gas Out External,FALSE,FALSE,VAL_23-TIC-92604:Control Module:BX,160784,,LAB-WAS-VAL800,1,-,23-TIC-92604,pi:160784,akerbp
pi:160071,23_PIC_92538_01:Z.X.Value,PH 1stStgComp STV Perf OP,VAL_23_PIC_92538_01:Z.X.Value,PI,23-PIC-92538,,PH 1stStgComp STV Perf OP,FALSE,FALSE,VAL_23_PIC_92538_01:Z.X.Value,160071,,VLH_PCN1,1,,23-PIC-92538,pi:160071,akerbp
pi:160788,23-TIC-92604:Control Module:YR,PH 1stStgDiscCool Gas Out Working Setpoint,VAL_23-TIC-92604:Control Module:YR,PI,23-TIC-92604,,PH 1stStgDiscCool Gas Out Working Setpoint,FALSE,FALSE,VAL_23-TIC-92604:Control Module:YR,160788,,LAB-WAS-VAL800,1,degC,23-TIC-92604,pi:160788,akerbp
pi:160251,23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,PH (SwitchGear),VAL_23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear),FALSE,FALSE,VAL_23-KA-9101-M01_OC_low stage_negative_seq_NPSlow:VALUE,160251,,LAB-WAS-VAL3P,1,,23-KA-9101-M01,pi:160251,akerbp
pi:160575,23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,PH (Profiler) Shutdown Channel 0 - Watchdog,VAL_23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,PI,23-LE-92529,,PH (Profiler) Shutdown Channel 0 - Watchdog,FALSE,FALSE,VAL_23-LY-92529_SILch0_SC0_WATCHDOG:VALUE,160575,,VLH_PCN5,1,,23-LE-92529,pi:160575,akerbp
pi:160184,23-FT-92537-01:X.Value,PH 1stStgComp Discharge,VAL_23-FT-92537-01:X.Value,PI,23-FT-92537-01,,PH 1stStgComp Discharge,FALSE,FALSE,VAL_23-FT-92537-01:X.Value,160184,,VLH_PCN1,1,kg/h,23-FT-92537-01,pi:160184,akerbp
pi:161022,23-YA-96119-01:Z.X.Value,PH 1stStg Gear2 Journ BRG NDE,VAL_23-YA-96119-01:Z.X.Value,PI,23,,PH 1stStg Gear2 Journ BRG NDE,FALSE,FALSE,VAL_23-YA-96119-01:Z.X.Value,161022,,LAB-WAS-VAL,1,,23,pi:161022,akerbp
pi:161020,23-YA-96118-01:Z.X.Value,PH 1stStg Gear1 Journ BRG NDE,VAL_23-YA-96118-01:Z.X.Value,PI,23,,PH 1stStg Gear1 Journ BRG NDE,FALSE,FALSE,VAL_23-YA-96118-01:Z.X.Value,161020,,LAB-WAS-VAL,1,,23,pi:161020,akerbp
pi:160255,23-KA-9101-M01_REM543_in_test_mode:VALUE,PH (SwitchGear) MV-COMP.M. FEEDER/ REM543 in test mode,VAL_23-KA-9101-M01_REM543_in_test_mode:VALUE,PI,23-KA-9101-M01,,PH (SwitchGear) MV-COMP.M. FEEDER/ REM543 in test mode,FALSE,FALSE,VAL_23-KA-9101-M01_REM543_in_test_mode:VALUE,160255,,VLH_PCN5,1,,23-KA-9101-M01,pi:160255,akerbp
